CoastPN,Item,Level,Name,Class,PerUnit,Unit,PartDwg,Rev,ManFSCM
42723-1,4,2,"RESISTOR, R1",037A,1,EA,"RN55C2372F, 23.7 KOHM +/-1%",-,
42723-1,5,2,"RESISTOR, R2",037A,1,EA,"RN55C2432F, 24.3 KOHM +/-1%",-,
42723-1,6,2,"RESISTOR, R3 & R5",037A,2,EA,"RN55C1002F, 10 KOHM +/-1%",-,
42723-1,7,2,"TRIMPOT, R4",,1,EA,94P502,-,A0017
42723-1,8,2,CASE/COVER ASSY (W/TERM),,1,EA,42723-50,NC,A0002
42723-1,9,3,CASE,,1,EA,HU-4500-.625 ST,-,2875
42723-1,10,3,LID,,1,EA,HU-4500-CA-ST,-,2875
42723-1,11,3,TERMINAL,,5,EA,4AS-30W-PS,-,20093
42723-1,12,2,ASSY BOARD,,1,EA,42723-51,NC,A0002
42723-1,13,2,INSULATOR,,1,EA,42723-52,NC,A0002
42727,1,1,TOP DRAWING,,1,EA,42727,NC,22558
42727,2,2,CORE/COIL,,1,EA,42727-10,NC,22558
42727,3,3,CORE,,1,EA,55930-M4,-,8057
42727,4,2,COVER ASSY,,1,EA,42727-21,NC,22558
42727,5,2,CASE\COVER,005B,1,EA,42727-50,NC,
42727,6,3,TERMINAL,,3,EA,AAAS-63W-TP,-,20093
42727,7,4,CAPACITOR,,2,EA,CD30 FD113(JGF)03,,M0022
42727,8,4,TRIM CAP,,1,EA,CD15 FDxxx(JGF)03,-,M0022
42735,1,1,TOP DRAWING,,1,EA,42735,A,22558
42735,2,2,CORE/COIL,,1,EA,42735-10,NC,22558
42735,3,0,CORE,,1,EA,55130-A2,,8057
42735,4,3,LAMINATION,,0,LB,2425EE3306,NC,91881
42735,5,3,BOBBIN,,1,EA,NY-030,NC,N0003
42735,6,2,POTTING CASE,006A,1,EA,42735-50,NC,
42735,7,0,INSERT,,2,EA,IBC-256-8,-,7757
42737,1,1,TOP DRAWING,,1,EA,42737,D,22558
42737,2,2,CORE/COIL,,1,EA,42737-10,NC,22558
42737,3,3,LAMINATION,,0,LB,"EE-2425, 4 or 6 Mil, 50% Nickel",-,
42737,4,3,BOBBIN,,1,EA,NY-029 or NY-029-5,-,N0003
42737,5,2,BASE,006A,1,EA,42737-50,NC,
42737,6,2,CAN,,1,EA,HU-2660-1.000 CRS,-,2875
42739,1,1,TOP DRAWING,,1,EA,42739,B,22558
42739,2,2,CORE/COIL,,1,EA,42739-10,NC,22558
42739,3,3,LAMINATION,,0,LBS,375EI4906,-,91881
42739,4,3,BOBBIN,007C,1,EA,NY-08-5,-,N0003
42739,5,3,MOUNTING FRAME,005A,1,EA,42739-50,NC,
42739,6,3,TERMINAL LUG,,2,EA,LS-421-B,-,23694
42741,1,1,TOP DRAWING,,1,EA,42741,E,22558
42741,2,2,CORE/COIL,,1,EA,42741-10,NC,22558
42741,3,3,LAMINATION,001E,0,LB,2829EE4906,-,91881
42741,4,3,BOBBIN,007C,1,EA,NY-094-5,NC,N0003
42741,5,2,POTTING CASE,006A,1,EA,42741-50,NC,
42745,1,1,TOP DRAWING,,1,EA,42745,-,22558
42745,2,2,CORE/COIL,,1,EA,42745-10,NC,22558
42745,3,3,CORE,,2,EA,55310-A2,-,8057
42745,4,2,POTTING CASE,006A,1,EA,42745-50,NC,
42745,5,2,INSERT,,1,EA,CSP256-K-5 or -6 or -7 or -8,-,7757
42747-5,1,1,TOP DRAWING,,1,EA,42747-5 (42747),T,22558
42747-5,2,2,CORE/COIL,,1,EA,42747-10-5,NC,22558
42747-5,3,3,CORE,,1,EA,266CT125-3E2A,-,F0002
42747-5,4,2,POTTING CASE,006A,1,EA,42747-50,NC,
42749,1,1,TOP DRAWING,,1,EA,42749,B,22558
42749,2,2,CORE/COIL,,1,EA,42749-10,NC,22558
42749,3,3,LAMINATION,,0,LBS.,TBD,-,8057
42749,4,3,BOBBIN,,1,EA,TBD,-,
42749,5,3,CASE,006A,1,EA,42749-51,NC,
42750,1,1,TOP DRAWING,,1,EA,42750,NC,22558
42750,2,2,CORE/COIL,,1,EA,42750-10,NC,22558
42750,3,3,LAMINATION,,6,LB,125EI3314,-,91881
42750,4,3,BOBBIN,,1,EA,NY-066-5,-,N0003
42750,5,3,BOBBIN,,1,EA,771-0 (CLASS F OR BETTER),-,5616
42750,6,2,CASE (WITH BRACKETS),005A,1,EA,42750-50,NC,
42750,7,2,COVER ASSY,,1,EA,42750-21,NC,22558
42750,8,3,COVER,005A,1,EA,42750-51,NC,
42750,9,3,HEADER,,1,EA,D4033-16,-,88245
42750,10,2,MOUNTING BRACKET,,8,EA,42750-52,NC,A0002
42750,11,3,"MATERIAL, BRACKET",,40,IN,.050 CRS x 1/2 WIDE,-,I0007
42750,12,2,SCREW,,4,EA,MS35206-251,,S0002
42750,13,2,SCREW,,4,EA,MS35206-253,,S0002
42750,14,2,HEX NUT,,8,EA,MS35649-282,,S0002
42750,15,2,SHOULDER WASHER,018A,16,EA,2155,-,S0004
42750,16,2,RING TERM,,2,EA,23 std H=.196,-,79963
42754,1,1,TRANSFORMER,,1,EA,42754,C,22558
42754,2,2,COIL DETAIL,,1,EA,42754-10,A,22558
42754,3,3,LAMINATIONS,,1,LBS,625FB3314,-,91881
42754,4,3,BOBBIN,,1,EA,1285-0,-,5616
42754,5,2,"CASE, W/TERMINALS",005C,1,EA,42754-50,NC,0
42756,1,1,TOP DRAWING,,1,EA,42756,A,22558
42756,2,2,CORE/COIL,,1,EA,42756-10,NC,22558
42756,3,3,CORE,,1,EA,55115-A2,-,8057
42756,4,2,POTTING CASE,006A,1,EA,42756-50,NC,
42756,5,3,INSERT REWORK,,1,EA,42756-21,NC,A0002
42756,6,2,INSERT,,1,EA,STKC-632-14,-,7757
42756,7,3,RIVET,,1,EA,MS20613-2C2,-,
42759-1,1,1,TOP DRAWING,,1,EA,42759-1 (42759),F,22558
42759-1,2,2,CORE/COIL,,1,EA,42759-10-1,NC,22558
42759-1,3,3,TOP HEADER,006A,1,EA,42759-50,NC,
42759-1,4,3,BOT HEADER,006A,1,EA,42759-51,NC,
42759-1,5,3,CASE,006A,1,EA,42759-52,NC,
42759-1,6,3,SCREW,,1,EA,AN500 B8-4,-,
42760,1,1,TOP DRAWING,,1,EA,42760,NC,22558
42760,2,3,CORE,,1,EA,4233207021,-,34899
42771-47,1,1,TOP DRAWING,,1,EA,42771-47 (42771),M,22558
42771-47,2,2,CORE/COIL,,1,EA,42771-10-47,NC,22558
42771-47,3,3,CORE,,1,EA,T12-2,-,61290
42771-47,4,2,POTTING CASE,,1,EA,42771-50-2,NC,
42774,1,1,TOP DRAWING,,1,EA,42774,C,22558
42774,2,2,CORE/COIL,,1,EA,42774-10,A,22558
42774,4,3,C CORE,,1,EA,"CA-xxx(D=1.000, E=.593, F=.562, G=2.375)",-,9797
42774,5,3,BOBBIN,006A,2,EA,42774-51,NC,
42774,6,3,POTTING CASE,006A,1,EA,42774-50,NC,
42774,7,3,TERMINAL LUG,,2,EA,335 std. H,-,79963
42774,8,3,SPACER,,4,EA,PH-6343-10-1.125-00,-,L0002
42777,1,1,TOP DRAWING,,1,EA,42777,3,22558
42777,2,2,CORE/COIL,,1,EA,42777-10,A,22558
42777,3,3,CORE,,1,SET,CH-116,-,9797
42777,4,3,BOBBIN,006A,1,EA,42777-50,NC,
42777,5,2,CORE MOUNT,005A,1,EA,42777-51,NC,
42778-21,1,1,TOP DRAWING,,1,EA,42778-21 (42778),N,22558
42778-21,2,2,CORE/COIL,,1,EA,42778-10-21,NC,22558
42778-21,3,3,CORE,,1,EA,52000-1D,-,8057
42778-21,4,2,POTTING CASE,006A,1,EA,42778-50-21,NC,
42778-21,5,0,INSERT,,1,EA,STKC-440-18,-,7757
42778-24,1,1,TOP DRAWING,,1,EA,42778-24 (42778),N,22558
42778-24,2,2,CORE/COIL,,1,EA,42778-10-24,NC,22558
42778-24,3,3,C CORE,,2,SET,CZ-231-N,-,9797
42778-24,4,3,BOBBIN,006A,1,EA,42778-51-24,A,
42778-24,5,2,COVER DETAIL,,1,EA,42778-21-24,NC,22558
42778-24,6,3,CASE\COVER,005B,1,EA,42778-50-24,NC,
42778-24,7,3,TERMINAL,,2,EA,CCS-63W-PP,-,20093
42778-24,8,3,TERMINAL LUG,,1,EA,649,-,79963
42781,1,1,TOP DRAWING,,1,EA,42781,A,22558
42781,2,2,CORE/COIL,,1,EA,42781-10,NC,22558
42781,3,3,CORE,,1,EA,55894-A2,-,8057
42781,4,2,POTTING CASE,006A,1,EA,42781-50,NC,
42781,5,2,INSERT,,1,EA,CBL-632-8 .062,-,21698
42785,1,1,TOP DRAWING,,1,EA,42785,B,22558
42785,2,2,CORE/COIL,,1,EA,42785-10,NC,22558
42785,3,3,CORE,,1,EA,FE-0800-1201,-,95566
42786,1,1,TOP DRAWING,,1,EA,42786,G,22558
42786,2,2,CORE/COIL,,1,EA,42786-10,NC,22558
42786,3,3,POT CORE,,1,SET,2616 P-L00-3B7,NC,F0002
42786,4,3,BOBBIN,,1,EA,2616 F1D,NC,F0002
42786,5,2,POTTING CASE,006A,1,EA,42786-50,NC,
42786,6,0,TUBE-POT ROD,006A,1,EA,510-125-030-1000,NC,
4279,1,1,TOP DRAWING,,1,EA,4279,D,22558
4279,2,2,CORE/COIL,,1,EA,4279-10,A,22558
4279,3,3,CORE,,1,EA,CTH-475-P,-,9797
4279,4,3,COIL FORM,006A,3,EA,509-550-2300-7350-050,CUR,
4279,5,2,POT CASE (LV TERM BOARD),006A,1,EA,4279-54,NC,
4279,6,2,POT CASE (HV TERM BOARD),006A,3,EA,4279-53,A,
4279,7,2,INSERT REWORK,,15,EA,4279-50,NC,A0002
4279,8,3,INSERT,017C,15,EA,BSP 1032 H-14,-,21698
4279,9,2,SOLDERING LUG,,15,EA,937 #10 HOLE,,79963
4279,10,2,SCREW,017Z,15,EA,AN508-10-4 TIN PLATE,-,
4279,11,2,SCREW,017Z,15,EA,MS35215-55C,-,
4279,12,2,MOUNTING BASE,005A,1,EA,4279-51,A,
4279,13,2,TIE BAR,006A,2,EA,4279-55,NC,
4279,14,2,STRAP,005A,3,EA,4279-56,NC,
4279,15,2,SCREW,017Z,4,EA,92197A595,-,39428
4279,16,2,POT CASE (ASSY),006A,1,EA,4279-52,A,
42791,1,1,TOP DRAWING,,1,EA,42791,B,22558
42791,2,2,CORE/COIL,,1,EA,42791-10,NC,22558
42791,3,3,CORE,,1,EA,CRHN5-15-A,-,9797
42791,4,2,POTTING CASE,006A,1,EA,42791-50,NC,
42791,5,2,INSERT,,1,EA,IBC-632-8,-,7757
42791,6,0,RIVET,017Z,1,EA,MS20613-2C2,-,
42792-2,1,1,TOP DRAWING,,1,EA,42792-2(42792),H,22558
42792-2,2,2,CORE/COIL,,1,EA,42792-10-2,A,22558
42792-2,3,3,CORE,,1,EA,FE-1434-0501,-,95566
42792-2,4,2,POTTING CASE,006A,1,EA,42792-50-2,NC,
42795,1,1,TOP DRAWING,,1,EA,42795,B,22558
42795,2,2,CORE/COIL,,1,EA,42795-10,NC,22558
42795,3,3,CORE,,1,EA,RMX-900-2300,-,N0017
42795,4,2,TUBE,,1,EA,42795-50,NC,
42796-22,1,1,TOP DRAWING,,1,EA,42796-22 (42796),W,22558
42796-22,2,2,CORE/COIL,,1,EA,42796-10-22,NC,22558
42796-22,3,3,CORE,,1,EA,T25-6,-,61290
42798,1,1,TOP DRAWING,,1,EA,42798,A,22558
42798,2,2,CORE/COIL,,1,EA,42798-10,NC,22558
42798,3,3,CORE,,1,EA,ZF-42507-TC,NC,8057
42798,4,2,POTTING CASE,006A,1,EA,42798-50,NC,
42798,5,2,INSERT,,1,EA,STKB-632-20,NC,7757
42799,1,1,TOP DRAWING,,1,EA,42799,S,22558
42799,2,2,CORE/COIL,,1,EA,42799-10,NC,22558
42799,3,3,LAMINATION,,0,LB,625EI3314,-,91881
42799,4,3,BOBBIN,,1,EA,NY-10,-,N0003
42799,5,2,CHANNEL FRAME,005A,1,EA,"STYLE A, 5/8x5/8 HORZ.,22 GA CRS",-,
42799,6,3,TERMINAL LUG,,5,EA,"LS-431-C, BENT 90 DEG. ANGLE X .31 LONG",-,23694
42803,1,1,TOP DRAWING,,1,EA,42803,A,22558
42803,2,2,CORE/COIL,,1,EA,42803-10,NC,22558
42803,3,3,POT CORE,,1,SET,1811PLOO-3B7,-,F0002
42803,4,3,BOBBIN,,1,EA,1811F1D,-,F0002
42803,5,2,POTTING CASE,006A,1,EA,42803-50,NC,
42804,1,1,TOP DRAWING,,1,EA,42804,A,22558
42804,2,2,CORE/COIL,,1,EA,42804-10,NC,22558
42804,3,3,COIL FORM,006A,1,EA,42804-50,NC,
42805,1,1,TOP DRAWING,,1,EA,42805,C,22558
42805,2,2,CORE/COIL,,1,EA,42805-10,NC,22558
42805,3,3,FERRITE BOBBIN,,1,EA,9664106001,-,34899
42805,4,2,CASE,006A,1,EA,42805-50,A,
42806,1,1,TOP DRAWING,,1,EA,42806,A,22558
42806,2,2,CORE/COIL,,1,EA,42806-10,A,22558
42806,3,2,CORE/COIL,,1,EA,42806-11,NC,22558
42806,4,3,C CORE,,1,SET,"2 MILS, SILICON",-,91881
42806,5,3,COIL FORM,006A,1,EA,0.405 ID X 0.530 ID X 1.98 LT X .030 THK,-,
42806,6,3,BOBBIN,006A,1,EA,42806-50,A,22558
42806,7,2,CORE MOUNT,005A,1,EA,42806-51,A,
42806,8,3,TERMINAL LUG,018A,4,EA,LS-431-B,-,23694
42810,1,1,TOP DRAWING,,1,EA,42810,B,22558
42810,2,2,CORE/COIL,,1,EA,42810-10,NC,22558
42810,3,3,LAMINATION,,0,LBS,625EI3314,-,91881
42810,4,3,BOBBIN,,1,EA,NY-10-5,-,N0003
42810,5,3,CHANNEL FRAME,005A,1,EA,"5/8 x 5/8 HORZ. STYLE A, .187 MTG. HOLES",-,C0010
42810,6,3,TERMINAL LUG,018A,6,EA,MS25036-102,-,
42810,7,3,TERMINAL,005A,2,EA,42810-50,NC,
42810,8,3,SADDLE,,1,EA,42810-51,NC,A0002
42812,1,1,TOP DRAWING,,1,EA,42812,A,22558
42812,2,2,CORE/COIL,,1,EA,42812-10,NC,22558
42812,3,3,LAMINATION,,2,LBS,EI9/16 3PHASE M6 6 Mil,-,T0004
42812,4,3,BOBBIN,006A,3,EA,42812-50,NC,
42812,5,3,BRACKET,005A,2,EA,42812-51,NC,
42812,6,3,SCREW,017Z,2,EA,MS35206-237,-,
42812,7,3,HEX NUT,017Z,2,EA,MS35649-264,-,
42812,8,3,FLAT WASHER,018A,4,EA,AN960-6,-,
42812,9,3,INSULATE WASHER,018A,4,EA,2152,-,S0004
42812,10,3,LOCKING WASHER,018A,2,EA,AN935-6,,
42812,11,3,RING TERMINAL,018A,1,EA,TBD,-,
42812,12,2,TERMINAL,,9,EA,LS-431-B-N,-,23694
42812,13,2,TERMINAL,,10,EA,LS-431-A-N,-,23694
42815,1,1,TOP DRAWING,,1,EA,42815,E,22558
42815,2,2,CORE/COIL,,1,EA,42815-10,NC,22558
42815,3,3,LAMINATION,,4,LB,138EI3314,-,91881
42815,4,3,BOBBIN,,1,EA,NY-16-5,-,N0003
42815,5,2,MOUNTING BRACKET,005A,2,EA,42815-50,NC,
42815,6,2,CLAMPING STRIP,005A,2,EA,42815-51,NC,
42815,7,3,TERMINAL,018A,2,EA,251  std H .169,-,79963
42815,8,3,SCREW,017Z,4,EA,MS35206-253,-,
42815,9,3,NUT,018A,4,EA,MS35649-282,-,
42815,10,3,SHOULDER WASHER,018A,8,EA,2155,-,S0004
42815,11,3,FLAT WASHER,018Z,4,EA,AN960-8,-,
42818,1,1,TOP DRAWING,,1,EA,42818,J,22558
42818,2,2,CORE/COIL,,1,EA,42818-10,NC,22558
42818,3,3,TUBE,006A,1,EA,42818-50,B,
42818,4,3,HEADER,006A,2,EA,42818-51,A,
42818,5,2,INSERT,017C,2,EA,IBC 440-12,-,7757
42826,1,1,TOP DRAWING,,1,EA,42826,H,22558
42826,2,2,CORE/COIL,,1,EA,42826-10,NC,22558
42826,3,3,LAMINATION,,0,LB,21EI4906,-,91881
42826,4,3,BOBBIN,,1,EA,NY-9-5,-,N0003
42826,5,3,FRAME,,1,EA,"1/2 x 1/2 Horiz., Style E",-,C0010
42826,6,3,POTTING CASE,006A,1,EA,42826-50,NC,
42826,7,3,INSERT,,4,EA,IBC-632-6,-,7757
42829-2,1,1,TOP DRAWING,,1,EA,42829-2(42829),C,22558
42829-2,2,2,CORE/COIL,,1,EA,42829-10-2,NC,22558
42829-2,3,3,CORE,,1,EA,H5B2 T8-4-4 EPOXY COATED.,-,54583
42829-2,4,2,CASE DETAIL,,1,EA,42829-50-2,NC,A0002
42829-2,5,2,CASE,,1,EA,1 0259 OR 1 0260,-,54178
42831,1,1,TRANSFORMER,,1,EA,42831,A,22558
42831,2,2,COIL/CORE,,1,EA,42831-10,NC,22558
42831,3,3,POT CORE,,2,EA,4229PLOO-3C8,-,F0002
42831,4,3,BOBBIN,,1,EA,4229 F1D,-,F0002
42831,5,2,CASE,006A,1,EA,42831-50,NC,
42831,6,3,INSERT REWORK,,1,EA,42831-52,NC,A0002
42831,7,2,INSERT,,1,EA,CSP632-K-9,-,21698
42837,1,1,TOP DRAWING,,1,EA,42837,NC,22558
42837,2,2,CORE/COIL,,1,EA,42837-10,NC,22558
42837,3,2,CORE (4 MILS SILICON),,1,EA,"OD=3.00, ID=2.00, SW=0.750. EPOXY COATED",-,91881
42837,4,2,CASE,006A,1,EA,42837-50,NC,
42837,5,2,TUBE,006A,1,EA,42837-51,NC,
42837,6,2,SCREW,017Z,2,EA,MS35214-44 CAD PLATED (SOLDERABLE),-,
42837,7,2,NUT,017Z,4,EA,"8-32 HEX, BRASS, CAD2, MACHINE NUT",-,
42837,8,2,SPLIT LOCKWASHER,017Z,4,EA,MS35338-42,-,
42837,9,2,FLAT WASHER,017Z,6,EA,AN960-B8,-,
42837,10,2,LUG,017D,2,EA,A3651-169,-,79963
42837,11,2,BARNIZ,,1,A/R,STERLING Y210,-,
42837,12,2,MAGNET WIRE,,1,A/R,"#21AWG NEMA MW-35-C, HEAVY INSULATION",-,
42837,13,2,POT ROD TUBE,,1,EA,,-,
42837,14,2,"CASE, POTTTING",,1,EA,42837-50,NC,G0041
42843,1,1,TOP DRAWING,,1,EA,42843,C,22558
42843,2,2,CORE/COIL,,1,EA,42843-10,NC,22558
42843,3,3,"CH STYLE C"" CORE""",,1,SET,"D=.625, E=.250, F=.313, G=1.750",-,9797
42843,4,3,BOBBIN,006A,1,EA,42843-50,A,
42843,5,3,BARRIER,,2,EA,42843-51,A,A0002
42843,6,3,TERMINAL BOARD,006A,1,EA,42843-52,B,
42843,7,3,CORE MOUNT,005A,1,EA,42843-53,A,
42843,8,3,TERMINAL COVER,006A,1,EA,42843-54,A,
42843,9,3,SCREW,,3,EA,"MS35214-44, CAD PLATE (SOLDERABLE)",-,
42843,10,3,NUT,,6,EA,AN340-8,-,
42843,11,3,FLAT WASHER,,3,EA,AN960-8,-,
42843,12,3,LOCK WASHER,,3,EA,AN935-8L,-,
42843,13,3,SCREW,,2,EA,MS24693-11,-,
42843,14,3,STAND OFF,,2,EA,8678,-,S0004
42843,15,3,TERMINAL,,3,EA,R4123B,-,H0011
42843,16,3,NUT,,2,EA,MS21042-04,-,
42843*,1,1,TOP DRAWING,,1,EA,42843*,E,22558
42843*,2,2,CORE/COIL,,1,EA,42843-10,NC,22558
42843*,3,3,"C"" CORE""",001E,1,SET,"CH STYLE, D=.625, E=.281, F=.375, G=1.50",-,9797
42843*,4,3,BOBBIN,006A,1,EA,42843-50,NC,
42843*,5,3,BARRIER,006A,2,EA,42843-51,NC,
42843*,6,3,TERMINAL BOARD,006A,1,EA,42843-52,NC,
42843*,7,3,CORE MOUNT,005A,1,EA,42843-53,NC,
42843*,8,3,TERMINAL COVER,006A,1,EA,42843-54,A,
42843*,9,3,STANDOFF,,2,EA,8672,-,S0004
42843*,10,3,"SCREW, FLAT HEAD",017Z,2,EA,MS24693-S10,-,
42843*,11,3,SCREW,017Z,3,EA,MS35214-43T,-,
42843*,12,3,NUT,017Z,6,EA,AN 340-8,-,
42843*,13,3,"WASHER, LOCK",018A,3,EA,AN935-8L,-,
42843*,14,3,"WASHER, FLAT",018A,3,EA,AN960-8,-,
42843*,15,3,NUT,017Z,2,EA,MS21042-04,-,
42843*,16,3,TERMINAL LUG,,3,EA,807 OR EQUI.,-,79963
42845,1,1,TOP DRAWING,,1,EA,42845,L,22558
42845,2,2,CORE/COIL,,1,EA,42845-10,NC,22558
42845,3,3,CORE,,1,EA,"CRH-124 C, COATED",-,9797
42845,4,2,POTTING CASE,006A,1,EA,42845-50,NC,
42845,5,2,INSERT,,1,EA,STKC-632-12,-,7757
42848,1,1,TOP DRAWING,,1,EA,42848,A,22558
42848,2,2,CORE/COIL,,1,EA,42848-10,NC,22558
42848,3,3,3 PHASE C CORE,,1,SET,CTH-53,-,9797
42848,4,3,BOBBIN,006A,3,EA,42848-50,NC,
42848,5,2,HEADER,006A,1,EA,42848-51,NC,
42848,6,2,BASE PLATE,005A,1,EA,42848-52,NC,
42851,1,1,TOP DRAWING,,1,EA,42851,NC,22558
42851,2,2,CORE/COIL,,1,EA,42851-10,NC,22558
42851,3,3,LAMINATION,,0,EA,375EI3306,-,91881
42851,4,3,BOBBIN,,1,EA,"4992-2-196, PINS ARE .5 LONG""",-,5616
42851,5,2,POTTING CASE,006A,1,EA,42851-50,NC,
42851,6,2,INSERT,017C,2,EA,IBC-440-8,-,7757
42852,1,1,TOP DRAWING,,1,EA,42852,NC,22558
42852,2,2,CORE/COIL,,1,EA,42852-10,NC,22558
42852,3,3,LAMINATION,,8,LBS,"7/8 EI, 3 PHASE, 3314",-,91881
42852,4,3,BOBBIN,006A,3,EA,42852-50,-,
42852,5,3,MOUNTING BRACKET,005A,2,EA,42852-51,NC,A0002
42852,6,2,CLAMPING STRIP,005A,2,EA,42852-52,NC,A0002
42852,7,3,CAN/COVER(WITH TERMINALS),005C,1,EA,42852-53,NC,
42852,8,3,SCREW,017Z,4,EA,MS35206-271,-,
42852,9,3,HEX NUT,017Z,4,EA,MS35649-202,-,
42852,10,3,HEX NUT,017Z,4,EA,MS35649-2252,-,
42852,11,3,INSULATE WASHER,018A,8,EA,2156,-,S0004
42852,12,3,RING TERMINAL,018A,1,EA,TBD,-,
42854,1,1,TOP DRAWING,,1,EA,42854,A,22558
42854,2,3,CORE,,1,EA,515-3226-03-21-00,-,C0031
42856-6,1,1,TOP DRAWING,,1,EA,42856-6 (42856),D,22558
42856-6,2,3,CORE,,1,EA,551-5172-06-02-00,-,C0031
42858,1,1,TOP DRAWING,,1,EA,42858,NC,22558
42858,2,2,CORE/COIL,,1,EA,42858-10,NC,22558
42858,3,3,"CRM-XXX STYLE, COATED",,1,EA,"OD=1.500, ID=.625, HT=.750, GAP=.022"",A""",9797,
42858,4,3,POTTING CASE,006A,1,EA,42858-50,NC,
42858,5,3,INSERT,017C,4,EA,IBC-632-4,-,7757
42859,1,1,TOP DRAWING,,1,EA,42859,NC,22558
42859,2,2,CORE/COIL,,1,EA,42859-10,NC,22558
42859,3,3,E CORE,,1,SET,F-42810-EC,-,8057
42859,4,3,BOBBIN,,1,EA,B2810-01,-,8057
42859,5,3,POTTING CASE,006A,1,EA,42859-50,NC,
42861,1,1,TOP DRAWING,,1,EA,42861,NC,22558
42861,2,2,CORE/COIL,,1,EA,42861-10,NC,22558
42861,3,3,CORE,,2,EA,331XT185-3C81,-,F0002
42861,4,2,POTTING CASE,,1,EA,42861-50,A,A0002
42867,1,1,TOP DRAWING,,1,EA,42867,C,22558
42867,2,2,CORE/COIL,,1,EA,42867-10,NC,22558
42867,3,3,CORE,,1,EA,58206-A2,-,8057
42867,4,2,POTTING CASE,006A,1,EA,42867-50,NC,
42867,5,2,INSERT,017C,1,EA,IBC-632-8,-,7757
42874,1,1,TOP DRAWING,,1,EA,42874,C,22558
42874,2,2,CORE/COIL,,1,EA,42874-10,A,22558
42874,3,3,LAMINATION,,0,LB,21EI3306,-,91881
42874,4,3,BOBBIN,,1,EA,NY-091-5,,N0003
42874,5,2,COVER ASSY,,1,EA,42874-21,NC,22558
42874,6,3,CASE\COVERS,005B,1,EA,42874-50,NC,
42874,7,2,TERMINAL,,2,EA,1171-PP93R,-,4820
42874,8,3,FRAME,,1,EA,"1/2 x 5/8, STYLE E",-,C0010
42877,1,1,TOP DRAWING,,1,EA,42877,D,22558
42877,2,2,CORE/COIL,,1,EA,42877-10,NC,22558
42877,3,3,CORE,,1,EA,"CRH-46, COATED",-,9797
42877,4,2,POTTING CASE,006A,1,EA,42877-50,NC,
42877,5,2,INSERT,017C,1,EA,CBL-632-12,-,21698
42879,1,1,TOP DRAWING,,1,EA,42879,D,22558
42879,2,2,CORE/COIL,,1,EA,42879-10,NC,22558
42879,3,3,LAMINATION,,3,LB,125EI3314,-,91881
42879,4,3,BOBBIN,,1,EA,NY-15-5,-,N0003
42879,5,3,TERMINAL LUG,,7,EA,LS-271-B-N,-,23694
42879,6,3,TERMINAL,,2,EA,LS-309-8-A-N-F,-,23694
42879,7,3,SCREW,017Z,2,EA,MS35214-40 CAD PLATE (SOLDERABLE),-,
42880-17,1,1,TOP DRAWING,,1,EA,42880-17 (42880),NC,22558
42880-17,2,2,CORE/COIL,,1,EA,42880-10-17,NC,22558
42880-17,3,3,LAMINATION,,0,LB,625EI3306,-,91881
42880-17,4,3,BOBBIN,,1,EA,NY-10-5,-,N0003
42880-17,5,2,MOUNTING BRACKET,005A,1,EA,42880-50-17,NC,
42880-17,6,3,SOLDER LUG,,6,EA,LS-431-B,-,23694
42880-17,7,3,SCREW,017Z,2,EA,MS35206-220,-,
42880-17,8,3,NUT,017Z,2,EA,MS35649-242,-,
42880-17,9,3,FLAT WASHER,018Z,2,EA,AN960-4,-,
42880-17,10,3,INSULATED WASHER,018A,4,EA,2151,-,S0004
42881,1,1,TRANSFORMER,,1,EA,42881,A,22558
42881,2,2,CORE FAB,,1,EA,42881-10,NC,22558
42881,3,3,CORE,,2,EA,528T500-3C8,-,P0039
42881,4,2,CASE,,1,EA,42881-50,NC,A0002
42881,5,2,INSERT,,2,EA,IBLC-632-8,-,7757
42882,1,1,TOP DRAWING,,1,EA,42882,G,22558
42882,2,2,CORE/COIL,,1,EA,42882-10,NC,22558
42882,3,3,C-CORE,,1,SET,CTH-476-E,-,9797
42882,4,2,BOBBIN,006A,3,EA,42882-50,NC,
42882,5,2,BASE PLATE,005A,1,EA,42882-51,-,
42882,6,3,POTTING CASE,006A,1,EA,42882-52,NC,
42882,7,3,TERMINAL BOARD,006A,1,EA,42882-53,NC,
42882,8,3,COVER,006A,1,EA,42882-54,NC,
42882,9,3,SPACER,017A,4,EA,CSP 832-P-17,-,21698
42882,10,3,TERMINAL LUG,018A,12,EA,105 std. H .200,-,79963
42882,11,3,"TERMINAL, SCREW",017Z,6,EA,MS35214-60 NICKEL OR TIN PLATED,-,
42882,12,3,SCREW,017Z,4,EA,MS35206-245,-,
42882,13,3,FLAT WASHER,018Z,24,EA,AN960-10,-,
42882,14,3,LOCK WASHER,018Z,18,EA,AN935-10,-,
42882,15,3,HEX NUT,017Z,18,EA,MS35649-202,-,
42882,16,3,SCREW/FLAT HEAD,017Z,4,EA,MS24693-50,-,
42885,1,1,TOP DRAWING,,1,EA,42885,A,22558
42885,2,2,CORE/COIL,,1,EA,42885-11,NC,22558
42885,3,3,CORE,,1,EA,846XT250-3C81,-,F0002
42885,4,2,CORE/COIL,,1,EA,42885-10,NC,22558
42885,5,3,ETD CORE,,1,SET,PC40 ETD 39-Z,-,54583
42885,6,3,BOBBIN,,1,EA,BETD-39-5116P,-,54583
